date,steps,daily_movement,cal_total,high,low,medium,rest,duration,awake,efficiency
2022-03-26,8186,7.718,2518,0,358,15,516,461.0,84.0,82
2022-03-27,10069,8.654,2582,1,424,20,539,418.0,29.5,93
2022-03-28,11062,9.106,2662,0,522,13,513,489.0,57.5,88
2022-03-29,13011,11.64,2758,0,494,21,507,457.0,50.0,89
2022-03-30,13389,11.521,2806,1,531,35,480,757.0,271.0,64
2022-03-31,6184,5.536,2371,1,272,17,526,476.0,168.0,65
2022-04-01,4936,3.776,2279,0,241,6,631,637.0,169.5,73
2022-04-02,2898,2.011,2130,0,175,1,636,409.0,69.0,83
2022-04-03,10569,9.003,2623,2,460,19,560,409.0,37.5,91
2022-04-04,10037,9.278,2630,1,395,32,512,436.0,45.5,90
2022-04-05,9633,8.274,2564,1,388,17,528,452.0,32.5,93
2022-04-06,11724,11.861,2755,5,417,40,501,433.0,19.5,95
2022-04-07,10111,9.641,2676,1,414,34,492,450.0,83.0,82
2022-04-08,10261,10.073,2663,0,426,28,483,516.0,74.0,86
2022-04-09,11583,10.556,2697,3,445,27,483,485.0,52.0,89
2022-04-10,7680,6.846,2481,1,329,16,562,486.0,66.5,86
2022-04-11,11632,11.082,2727,2,413,44,488,492.0,53.5,89
2022-04-12,16258,16.979,3054,5,458,88,501,470.0,35.5,92
2022-04-13,4483,4.275,2225,2,154,21,500,481.0,59.5,88
2022-04-14,10458,9.977,2668,0,427,33,514,504.0,58.5,88
2022-04-15,9745,8.405,2593,0,417,22,511,505.0,59.0,88
2022-04-16,10686,9.871,2658,3,451,19,534,571.0,70.5,88
2022-04-17,13840,13.481,2839,1,407,66,538,491.0,55.0,89
2022-04-18,13772,13.333,2856,4,499,44,477,427.0,62.0,85
2022-04-19,12201,11.94,2724,0,391,41,454,489.0,99.0,80
2022-04-20,14572,14.198,2862,0,494,42,505,487.0,95.0,80
2022-04-21,14687,14.347,2892,2,494,45,482,441.0,37.5,91
2022-04-22,16056,15.004,2944,3,514,58,472,562.0,80.0,86
2022-04-23,10108,9.104,2606,0,345,37,532,455.0,88.5,81
2022-04-24,13653,13.886,2864,3,450,58,462,389.0,27.0,93
2022-04-25,13014,13.139,2864,3,464,70,470,499.0,73.0,85
2022-04-26,13107,12.339,2836,1,475,51,402,391.0,146.5,63
2022-04-27,5417,4.701,2377,1,252,12,523,586.0,101.5,83
2022-04-28,9633,8.832,2603,1,380,27,560,483.0,61.0,87
2022-04-29,11926,11.061,2722,0,453,36,474,560.0,81.5,85
2022-04-30,5947,5.295,2367,0,220,18,468,495.0,59.0,88
2022-05-01,10457,9.558,2603,1,392,25,569,453.0,66.5,85
2022-05-02,13126,12.714,2817,4,484,44,498,475.0,47.0,90
2022-05-03,11197,11.028,2691,1,394,30,530,466.0,54.5,88
2022-05-04,10116,9.582,2629,1,365,38,502,505.0,56.5,89
2022-05-05,11647,10.652,2676,3,377,35,492,433.0,53.5,88
2022-05-06,12922,12.369,2823,1,454,48,425,508.0,78.5,85
2022-05-07,12549,11.517,2760,2,492,30,450,426.0,33.5,92
2022-05-08,14186,12.664,2816,4,461,39,517,556.0,59.5,89
2022-05-09,10437,8.656,2648,0,480,19,512,395.0,54.5,86
2022-05-10,8962,7.544,2579,0,409,17,423,497.0,88.0,82
2022-05-11,13835,13.11,2869,0,448,53,381,256.0,47.0,82
2022-05-12,5336,4.33,2303,1,254,10,629,579.0,82.0,86
2022-05-13,13249,12.879,2844,1,497,37,441,245.0,57.5,77
2022-05-14,4358,3.352,2303,0,210,10,417,768.0,239.5,69
2022-05-15,4329,3.407,2238,0,226,6,630,514.0,172.0,67
2022-05-18,12326,11.004,2735,0,510,19,402,464.0,118.0,75
2022-05-19,10899,9.402,2666,1,453,20,411,502.0,142.0,72
2022-05-20,10590,9.583,2651,3,397,41,471,520.0,129.5,75
2022-05-21,10969,9.271,2665,1,509,18,466,574.0,169.5,70
2022-05-22,10609,10.247,2608,2,326,46,444,455.0,112.0,75
2022-05-23,10714,9.854,2613,1,364,42,484,529.0,138.5,74
2022-05-24,9553,7.985,2588,0,434,18,462,424.0,109.5,74
2022-01-08,10375,11.808,2882,16,325,74,384,491.0,63.0,87
2022-01-09,2695,2.035,2164,0,126,8,561,520.0,88.0,83
2022-01-10,13160,11.611,2656,1,201,89,676,520.0,53.0,90
2022-01-11,18227,16.494,2983,4,313,117,502,537.0,66.0,88
2022-01-12,17650,16.894,2989,1,325,111,387,408.0,77.5,81
2022-01-13,6738,5.916,2368,0,272,19,713,596.0,57.5,90
2022-01-14,7207,6.369,2474,1,280,27,457,537.0,121.5,77
2022-01-15,14492,13.078,2856,16,325,70,471,732.0,182.0,75
2022-01-18,2532,1.944,2151,0,126,4,552,475.0,51.0,89
2022-01-19,13217,12.136,2718,1,279,76,554,491.0,30.0,94
2022-01-20,6910,6.014,2468,0,268,35,455,486.0,55.5,89
2022-01-21,6262,5.109,2392,0,219,25,503,493.0,31.0,94
2022-01-24,9548,7.952,2468,0,184,60,559,542.0,86.0,84
2022-01-25,12427,11.217,2665,16,227,61,582,513.0,56.5,89
2022-01-26,11054,8.591,2496,0,149,82,586,512.0,35.5,93
2022-01-27,12442,10.594,2698,13,258,59,579,516.0,44.0,91
2022-01-28,6953,6.002,2435,0,289,20,512,408.0,51.5,87
2022-01-29,25260,23.808,3470,23,437,134,413,581.0,66.5,89
2022-01-30,6438,5.949,2416,0,266,20,524,495.0,99.0,80
2022-01-31,6706,5.209,2400,0,300,16,539,519.0,52.0,90
2022-02-01,6151,5.213,2373,0,304,13,535,572.0,65.5,89
2022-02-02,11262,9.986,2569,4,248,55,641,516.0,42.0,92
2022-02-03,5545,4.822,2338,0,240,20,583,464.0,77.5,83
2022-02-04,5248,4.056,2360,0,250,11,492,613.0,90.0,85
2022-02-05,8173,6.971,2521,0,328,29,553,454.0,43.0,91
2022-02-06,3118,2.244,2235,0,166,8,506,537.0,45.0,92
2022-02-07,5831,5.05,2356,0,254,22,575,566.0,78.5,86
2022-02-08,9521,7.208,2514,2,252,49,552,621.0,121.0,81
2022-02-09,6645,5.705,2384,2,247,23,644,590.0,60.0,90
2022-02-10,6838,4.885,2335,0,172,36,623,525.0,42.0,92
2022-02-11,3817,2.874,2190,0,182,12,646,507.0,45.0,91
2022-02-12,9861,8.769,2696,1,407,46,425,404.0,48.0,88
2022-02-13,9730,8.077,2520,0,291,48,592,526.0,56.0,89
2022-02-14,4832,3.846,2327,0,273,8,537,564.0,61.0,89
2022-02-15,7658,6.465,2442,0,286,37,566,588.0,104.5,82
2022-02-16,8302,7.381,2528,0,335,27,558,523.0,67.0,87
2022-02-17,7650,6.009,2497,0,389,18,476,432.0,51.5,88
2022-02-18,11581,9.967,2700,1,479,32,467,565.0,104.5,82
2022-02-19,6213,5.726,2383,1,266,17,602,541.0,91.5,83
2022-02-20,3107,2.409,2156,0,149,5,607,554.0,79.5,86
2022-02-21,9714,8.035,2510,0,249,56,597,574.0,51.0,91
2022-02-22,12627,11.562,2721,1,406,50,547,565.0,56.0,90
2022-02-23,8054,7.085,2503,0,318,24,574,615.0,65.5,89
2022-02-24,6230,5.152,2374,0,263,11,564,562.0,89.5,84
2022-02-27,5591,4.435,2344,1,225,22,520,520.0,63.0,88
2022-02-28,8576,7.374,2482,0,357,20,603,589.0,55.0,91
2022-03-01,5124,3.882,2313,0,252,5,456,677.0,250.0,63
2022-03-02,6685,5.906,2376,1,264,24,675,752.0,196.0,74
2022-03-03,6425,5.332,2336,0,298,12,689,591.0,55.0,91
2022-03-04,7727,6.758,2496,0,316,24,504,523.0,69.5,87
2022-03-05,3963,3.057,2204,0,188,9,666,513.0,57.0,89
2022-03-06,3907,3.291,2176,0,143,14,587,543.0,65.5,88
2022-03-07,3748,3.03,2246,0,196,12,602,564.0,72.5,87
2022-03-08,8863,7.071,2495,0,344,29,578,420.0,46.5,89
2022-03-09,7190,5.522,2481,0,320,27,439,747.0,200.5,73
2022-03-10,8004,6.939,2409,1,273,26,710,555.0,50.5,91
2022-03-13,7998,6.817,2394,0,255,35,686,457.0,36.5,92
2022-03-14,8209,6.417,2516,0,383,16,458,626.0,89.5,86
2022-03-15,10232,8.517,2574,0,378,32,539,547.0,58.0,89
2022-03-16,8448,7.136,2408,0,285,29,693,603.0,84.0,86
2022-03-19,7169,6.216,2434,0,327,21,582,586.0,91.0,84
2022-03-20,11438,14.927,2950,0,345,97,510,537.0,89.0,83
2022-03-21,11453,9.961,2699,0,443,36,450,303.0,51.0,83
2022-03-22,5682,4.623,2335,0,266,13,556,644.0,76.5,88
2022-03-23,14106,12.319,2777,1,393,77,598,534.0,66.0,88
2022-03-24,7796,6.804,2445,0,302,19,566,595.0,70.5,88
2022-03-25,8200,7.103,2531,0,271,42,528,580.0,77.5,87
2022-03-26,7190,9.161,2593,0,262,63,585,429.0,48.5,89
2022-03-27,4440,3.166,2308,0,233,10,518,560.0,85.5,85
2022-03-28,4511,3.567,2254,0,224,4,618,545.0,57.5,89
2022-03-29,9473,8.582,2533,0,302,39,601,900.0,280.0,69
2022-03-30,1855,1.052,2040,0,118,0,823,683.0,110.0,84
2022-03-31,2649,1.508,2177,0,167,1,620,598.0,62.5,90
2022-04-03,6933,5.429,2428,0,341,9,529,591.0,98.5,83
2022-04-04,1845,1.069,2076,0,117,2,646,604.0,78.5,87
2022-04-05,5979,4.699,2327,0,244,18,688,640.0,102.5,84
2022-04-06,4890,4.189,2281,0,214,15,614,631.0,108.0,83
2022-04-07,8473,7.824,2480,0,297,31,635,626.0,59.5,90
2022-04-08,7753,6.649,2470,0,295,29,566,489.0,56.5,88
2022-04-11,7011,6.21,2340,0,189,28,647,595.0,73.5,88
2022-04-12,8640,6.661,2517,0,290,45,506,801.0,221.5,72
2022-04-13,993,0.437,1966,0,54,0,923,900.0,312.5,65
2022-04-14,1088,0.678,2013,0,71,1,686,501.0,68.0,86
2022-04-15,4122,3.241,2172,0,123,10,647,502.0,56.5,89
2022-04-16,7549,6.083,2479,0,289,31,473,518.0,98.5,81
2022-04-17,8502,7.891,2524,0,272,41,487,495.0,60.5,88
2022-04-18,7081,7.326,2419,0,251,24,550,534.0,54.0,90
2022-04-19,8450,8.855,2474,0,258,28,604,579.0,57.0,90
2022-04-20,6510,5.808,2339,0,222,19,616,501.0,99.0,80
2022-04-21,10927,9.355,2657,1,357,40,408,670.0,74.0,89
2022-04-22,5511,4.881,2205,0,165,19,808,542.0,97.0,82
2022-04-25,12561,10.399,2593,0,227,82,591,563.0,51.0,91
2022-04-26,9912,8.736,2565,0,283,49,503,688.0,190.0,72
2022-04-27,3965,3.317,2178,0,176,8,725,653.0,129.5,80
2022-04-28,12409,11.743,2713,0,314,67,463,590.0,231.0,61
2022-04-29,10903,9.617,2582,0,257,61,490,488.0,66.0,86
2022-04-30,10673,9.958,2597,0,353,36,537,516.0,91.5,82
2022-05-01,14778,13.61,2812,0,379,74,504,495.0,65.0,87
2022-05-02,11583,10.261,2597,0,285,59,580,566.0,55.0,90
2022-05-03,12209,10.14,2588,2,241,72,603,797.0,195.0,76
2022-05-04,3336,3.252,2144,0,135,13,735,754.0,159.0,79
2022-05-05,9754,8.414,2462,1,209,59,668,585.0,113.0,81
2022-05-06,13240,12.664,2812,2,358,88,573,472.0,49.5,90
2022-05-07,12717,11.904,2747,1,340,82,489,900.0,362.0,60
2022-05-08,6829,5.977,2310,1,168,44,676,544.0,45.5,92
2022-05-09,9106,7.667,2439,0,185,58,607,625.0,101.5,84
2022-05-10,5807,4.655,2276,0,203,20,697,696.0,146.5,79
2022-05-11,9916,9.159,2553,0,304,50,564,566.0,60.5,89
2022-05-12,14066,13.094,2803,0,346,80,597,508.0,44.0,91
2022-05-13,13149,11.504,2817,1,458,51,431,506.0,62.0,88
2022-05-14,8900,7.656,2522,0,357,33,580,889.0,281.0,68
2022-05-15,3368,2.868,2153,0,162,11,764,518.0,86.0,83
2022-05-18,9822,9.129,2583,0,373,37,667,623.0,89.0,86
2022-05-19,14903,13.767,2813,6,324,85,565,900.0,376.5,58
2022-05-20,5129,4.852,2252,1,187,11,929,714.0,223.5,69
2022-05-21,8167,7.324,2492,1,322,21,655,665.0,168.5,75
2022-05-22,6057,5.101,2425,1,284,26,606,489.0,45.5,91
2022-05-23,8471,7.145,2503,0,312,37,561,742.0,176.0,76
2022-05-24,5015,4.645,2235,2,148,29,778,583.0,98.0,83
2022-05-25,4761,3.955,2278,0,227,7,561,597.0,92.0,85
2022-05-28,2647,1.999,2107,0,122,6,698,540.0,47.5,91
2022-05-29,7134,5.703,2393,0,226,31,522,632.0,175.0,72
2022-05-30,12379,11.516,2658,1,264,85,588,619.0,99.0,84
2022-05-31,9552,8.088,2479,0,220,57,520,499.0,78.5,84
2022-06-01,5867,4.885,2332,0,261,12,605,555.0,93.0,83
2022-06-02,7952,6.332,2428,0,232,51,551,665.0,152.5,77
2022-06-03,6123,4.94,2274,0,205,26,819,817.0,203.0,75
2022-06-04,3218,2.309,2151,0,173,5,639,531.0,73.5,86
2022-06-05,13372,11.523,2695,0,311,87,564,572.0,106.0,81
2022-06-06,9676,8.114,2534,0,325,40,591,665.0,110.5,83
2022-06-07,6893,6.577,2389,0,219,35,638,601.0,104.0,83
2022-06-08,6979,5.78,2429,0,258,29,538,728.0,225.0,69
2022-06-11,9261,8.528,2669,1,438,30,427,492.0,68.0,86
2022-06-12,10614,9.116,2620,0,444,25,529,413.0,85.0,79
2022-06-13,9371,7.923,2566,0,429,16,504,532.0,97.5,82
2022-06-14,8294,6.805,2460,0,307,31,584,567.0,75.5,87
2022-02-12,4327,3.253,2213,0,225,2,586,621.0,57.5,91
2022-02-13,8488,7.085,2472,0,333,11,543,465.0,20.0,96
2022-02-14,9988,8.202,2603,0,414,14,478,442.0,28.0,94
2022-02-15,7694,6.286,2412,0,354,4,610,493.0,15.5,97
2022-02-16,15159,12.51,2878,0,538,36,409,390.0,18.5,95
2022-02-17,8442,6.623,2438,0,307,23,608,513.0,50.0,90
2022-02-26,8150,6.573,2504,0,382,7,466,400.0,51.0,87
2022-02-27,4166,3.254,2225,0,203,4,630,524.0,27.0,95
2022-02-28,9775,7.77,2568,0,487,4,490,490.0,24.0,95
2022-03-01,10774,9.271,2616,0,481,3,533,468.0,39.5,92
2022-03-02,4776,3.808,2351,0,268,3,499,491.0,42.5,91
2022-03-06,8379,6.58,2494,0,305,11,471,522.0,35.0,93
2022-03-07,6763,5.326,2358,0,307,4,650,514.0,36.0,93
2022-03-08,10037,8.255,2545,0,419,9,551,508.0,28.0,94
2022-03-09,11443,9.727,2733,1,510,10,351,360.0,28.0,92
2022-03-12,5063,3.787,2274,0,251,5,679,526.0,40.5,92
2022-03-13,5496,4.333,2317,0,282,4,553,553.0,27.5,95
2022-03-14,7501,6.303,2466,0,365,6,530,521.0,50.0,90
2022-03-15,7146,5.563,2453,1,314,13,512,529.0,31.0,94
2022-03-19,9573,7.675,2414,0,264,30,731,634.0,64.0,90
2022-03-20,5403,4.084,2287,0,254,6,657,570.0,38.0,93
2022-03-21,5744,4.23,2322,0,291,5,610,548.0,31.5,94
2022-03-22,8155,6.492,2509,1,389,15,575,529.0,39.0,93
2022-03-25,12693,10.689,2691,0,470,17,541,598.0,65.0,89
2022-03-26,5302,3.989,2268,0,248,3,625,470.0,32.5,93
2022-03-27,9023,7.368,2535,0,421,6,543,503.0,43.0,91
2022-03-28,4878,3.056,2322,1,282,4,479,474.0,30.5,94
2022-04-08,6336,4.751,2383,0,272,14,517,515.0,20.5,96
2022-04-09,9206,7.326,2569,0,421,14,485,465.0,42.0,91
2022-04-10,7259,5.561,2426,0,331,3,545,517.0,18.5,96
2022-04-11,10916,8.678,2624,0,459,12,499,510.0,29.0,94
2022-04-20,9483,7.47,2647,0,486,14,412,387.0,25.0,94
2022-04-21,11511,9.637,2677,0,471,19,449,469.0,22.5,95
2022-04-22,13242,11.344,2721,0,511,24,519,522.0,26.0,95
2022-05-05,8803,7.088,2516,0,386,8,466,466.0,34.5,93
2022-05-06,6943,5.182,2389,0,328,6,576,510.0,48.5,90
2022-05-07,8118,6.281,2518,0,394,1,432,546.0,160.0,71
2022-05-08,3956,3.066,2188,0,202,2,703,485.0,31.0,94
2022-05-12,5298,3.472,2307,0,284,1,626,515.0,26.5,95
2022-05-16,6547,5.083,2395,0,342,3,596,490.0,37.5,92
2022-05-19,6265,4.543,2376,0,308,7,532,420.0,24.5,94
2022-05-24,11868,9.569,2681,0,490,12,467,441.0,30.0,93
2022-05-28,8732,7.199,2482,0,389,7,548,651.0,46.0,93
2022-05-29,8221,6.309,2401,0,338,5,664,485.0,62.0,87
2022-05-30,10290,7.871,2532,0,328,35,466,483.0,48.5,90
2022-05-31,6646,5.223,2405,0,329,4,535,500.0,39.5,92
2022-06-06,9137,6.872,2538,0,458,9,520,514.0,31.5,94
2022-06-07,7576,5.527,2416,0,355,4,566,617.0,87.5,86
2022-06-08,10504,8.148,2627,0,452,15,401,478.0,86.5,82
2022-06-09,9396,7.151,2551,0,476,5,552,443.0,25.5,94
2022-06-13,4489,3.685,2218,0,255,0,680,454.0,26.5,94
2022-06-14,10824,9.583,2574,0,419,15,534,737.0,146.0,80
2022-06-15,12165,10.717,2617,9,333,37,679,518.0,76.0,85
2022-06-18,7672,5.809,2492,0,355,5,486,529.0,26.0,95
2022-06-19,9373,7.203,2530,0,395,14,537,622.0,116.5,81
2022-06-20,7282,5.686,2437,0,379,1,530,626.0,104.5,83
2022-06-21,9425,7.684,2502,0,406,10,660,447.0,29.0,94
2022-06-25,9385,7.243,2595,0,473,8,441,595.0,250.5,58
2022-06-26,5126,3.784,2272,0,276,3,685,419.0,23.5,94
2022-06-27,2472,1.57,2128,0,141,0,547,417.0,27.0,94
2022-06-30,4438,3.297,2205,0,223,6,719,491.0,35.0,93
2022-07-01,6307,4.949,2380,0,294,6,531,480.0,20.0,96
2022-07-02,16331,16.248,3016,26,316,77,547,573.0,30.0,95
2022-07-03,7152,5.556,2428,0,334,4,551,481.0,44.5,91
2022-07-04,1929,1.626,2074,0,95,2,417,476.0,27.5,94
2022-07-05,6799,5.11,2400,0,350,7,607,514.0,43.5,92
2022-07-06,7599,5.835,2480,0,395,2,527,426.0,28.5,93
2022-07-07,6156,4.707,2369,0,308,3,592,432.0,62.0,86
2022-07-08,7422,5.854,2417,0,315,3,517,496.0,43.5,91
2022-07-15,6472,4.698,2379,0,318,6,490,470.0,43.0,91
2022-07-16,6661,5.073,2354,0,330,3,610,510.0,67.0,87
2022-07-17,7730,5.866,2462,0,393,4,502,439.0,20.0,95
2022-07-18,8331,6.286,2490,0,381,8,496,481.0,44.5,91
2022-02-28,7072,5.002,2398,0,345,14,594,512.0,80.5,84
2022-03-01,9907,7.97,2568,0,488,8,604,468.0,62.5,87
2022-03-02,7482,5.584,2415,0,392,5,607,529.0,47.5,91
2022-03-07,6163,4.545,2377,0,310,16,505,381.0,75.0,80
2022-03-08,5634,4.346,2266,0,268,6,676,403.0,45.5,89
2022-03-09,7558,5.679,2441,0,390,3,502,461.0,73.0,84
2022-03-10,9106,7.568,2555,0,413,13,483,447.0,52.0,88
2022-03-11,3230,1.89,2148,0,191,4,736,577.0,85.5,85
2022-03-14,9871,7.876,2603,0,467,5,427,432.0,84.0,81
2022-03-15,10886,9.288,2676,0,554,7,464,428.0,53.0,88
2022-03-16,9289,7.014,2574,0,493,5,483,497.0,36.0,93
2022-03-17,6919,5.607,2386,0,352,5,612,505.0,78.5,84
2022-03-18,10084,8.639,2556,0,416,12,589,609.0,113.0,81
2022-03-24,8321,6.848,2410,0,297,10,623,488.0,196.5,60
2022-03-25,4893,3.611,2264,0,233,7,583,668.0,91.5,86
2022-03-26,1129,0.658,1960,0,66,0,932,781.0,290.0,63
2022-04-01,7531,5.073,2394,0,276,30,620,515.0,118.5,77
2022-04-02,5098,4.454,2231,0,212,4,649,589.0,50.0,92
2022-04-03,5771,3.598,2357,0,369,5,557,405.0,61.0,85
2022-04-04,5357,3.164,2317,1,338,6,668,599.0,98.0,84
2022-04-05,6166,5.199,2337,0,297,9,563,306.0,19.5,94
2022-04-08,7411,5.491,2393,0,351,7,561,460.0,80.5,83
2022-04-09,6848,5.196,2435,0,365,10,554,362.0,23.0,94
2022-04-10,4198,2.368,2256,0,239,5,550,407.0,39.5,90
2022-04-16,3769,2.332,2201,0,206,2,600,424.0,59.5,86
2022-04-17,7352,5.923,2395,0,288,26,559,617.0,100.5,84
2022-04-18,3616,2.752,2177,0,197,4,695,411.0,34.0,92
2022-04-19,7330,5.633,2440,0,383,6,509,399.0,111.5,72
2022-04-22,4654,3.217,2268,0,257,6,602,416.0,40.0,90
2022-04-25,5289,3.533,2326,0,287,8,625,533.0,128.5,76
2022-04-26,4008,2.766,2168,0,108,21,485,503.0,126.0,75
2022-04-27,5536,3.932,2321,0,302,11,589,641.0,138.5,78
2022-04-30,2762,1.962,2113,0,166,1,705,596.0,63.5,89
2022-05-01,3869,2.31,2186,0,239,0,727,576.0,156.0,73
2022-05-02,3088,2.04,2142,0,181,0,585,404.0,87.5,78
2022-05-17,5272,3.76,2282,0,317,4,698,446.0,52.0,88
2022-05-20,4299,3.033,2217,0,255,5,705,777.0,238.0,69
2022-05-24,6132,5.317,2327,9,201,16,629,648.0,156.0,76
2022-05-25,5292,3.595,2288,0,297,6,602,635.0,152.0,76
2022-05-26,2322,1.543,2087,0,138,2,702,643.0,171.5,73
2022-05-27,7798,5.966,2451,0,420,5,608,618.0,183.5,70
2022-05-28,5770,4.761,2303,0,291,2,559,597.0,102.5,83
2022-06-19,6402,4.078,2410,0,390,5,496,442.0,95.0,79
2022-06-20,7192,5.793,2374,0,328,6,705,607.0,147.5,76
2022-07-26,5350,3.554,2314,0,258,6,534,545.0,162.0,70
2022-07-27,4513,3.517,2255,0,229,5,523,483.0,115.0,76
2022-07-28,3489,2.413,2190,0,231,3,685,544.0,69.0,87
2022-07-29,5093,4.008,2312,0,283,4,770,500.0,311.5,38
2022-07-30,2621,1.699,2181,0,126,3,678,437.0,236.5,46
2022-01-22,5649,9.806,2613,37,186,25,743,572.0,69.0,88
2022-01-23,6296,5.177,2363,0,269,12,586,524.0,94.0,82
2022-01-24,8366,7.572,2483,0,315,12,513,509.0,45.0,91
2022-01-25,8100,6.918,2483,3,305,31,563,509.0,74.0,85
2022-01-26,4979,4.211,2268,0,237,8,660,487.0,43.0,91
2022-01-27,7647,6.136,2436,0,302,24,518,542.0,51.5,90
2022-01-28,7384,8.209,2502,0,209,76,552,570.0,46.0,92
2022-01-29,5465,4.372,2312,0,244,10,643,658.0,68.0,90
2022-01-30,4290,3.534,2209,0,214,7,771,606.0,51.5,92
2022-01-31,6442,5.135,2304,0,195,29,597,625.0,58.0,91
2022-02-03,4975,3.653,2256,0,241,12,661,635.0,74.5,88
2022-02-04,4806,3.642,2292,0,257,7,574,566.0,57.0,90
2022-02-05,5096,3.636,2312,0,271,12,532,565.0,54.0,90
2022-02-08,7491,5.887,2404,0,325,22,574,571.0,72.5,87
2022-02-09,8117,6.225,2437,2,300,29,615,612.0,66.5,89
2022-02-10,5574,4.479,2274,0,206,20,658,589.0,61.5,90
2022-02-11,5319,4.42,2299,0,264,13,754,589.0,64.5,89
2022-02-23,7379,6.335,2412,0,292,30,648,578.0,33.0,94
2022-02-24,6604,5.353,2358,0,349,6,623,610.0,41.5,93
2022-02-25,5879,4.623,2301,0,207,27,692,521.0,62.0,88
2022-02-28,9596,8.569,2548,0,336,55,552,510.0,38.5,92
2022-03-01,4565,3.584,2215,0,208,7,636,658.0,62.5,91
2022-03-02,7448,6.4,2365,1,222,31,655,578.0,50.5,91
2022-03-03,10651,8.583,2579,1,296,55,567,581.0,48.0,92
2022-03-04,1076,0.764,1963,0,61,1,605,656.0,85.0,87
2022-03-05,4234,3.219,2238,0,245,5,607,579.0,43.5,92
2022-03-11,9058,7.86,2492,0,324,25,611,576.0,44.0,92
2022-03-12,4520,3.227,2277,0,277,3,610,532.0,35.5,93
2022-03-15,8465,7.027,2406,0,277,31,636,584.0,47.5,92
2022-03-18,8888,7.097,2458,0,340,20,639,547.0,72.0,87
2022-03-21,10278,3.858,2159,0,121,21,984,536.0,45.5,92
2022-03-22,8455,7.449,2464,0,346,16,551,559.0,35.0,94
2022-06-05,7929,6.715,2407,0,322,11,572,592.0,144.0,76
2022-06-06,5863,4.722,2336,0,326,3,568,515.0,54.5,89
2022-06-07,10568,9.447,2613,2,419,31,539,419.0,73.5,82
2022-06-08,8861,7.469,2518,0,435,7,532,497.0,53.5,89
2022-06-09,9280,7.689,2507,0,415,10,563,551.0,90.5,84
2022-06-10,8081,6.356,2469,0,361,10,502,529.0,80.0,85
2022-06-13,14103,11.587,2795,0,515,28,372,536.0,25.0,95
2022-06-14,8151,6.79,2443,0,355,11,586,519.0,90.5,83
2022-06-15,9419,8.62,2487,0,296,33,548,645.0,80.0,88
2022-06-16,6076,4.711,2353,0,311,6,525,474.0,39.0,92
2022-06-19,3916,3.017,2186,0,218,2,667,568.0,70.0,88
2022-06-20,6682,5.635,2367,0,310,6,627,604.0,71.5,88
2022-06-21,7214,5.856,2378,0,317,8,638,521.0,63.0,88
2022-06-22,6070,4.527,2365,0,326,3,505,491.0,35.0,93
2022-06-23,3685,2.885,2191,0,202,0,451,516.0,73.5,86
2022-06-24,7450,6.057,2486,0,367,3,334,265.0,56.5,79
2022-06-25,4380,3.414,2279,0,227,5,500,404.0,87.0,78
2022-06-26,4417,3.363,2234,0,224,2,547,488.0,64.0,87
2022-06-27,4739,3.741,2260,0,242,3,486,456.0,82.0,82
2022-06-28,22,0.0,1919,0,1,0,427,551.0,158.5,71
2022-06-29,5305,4.238,2304,0,266,0,524,363.0,45.0,88
2022-06-30,3472,2.985,2168,0,162,7,621,367.0,29.0,92
2022-07-01,7932,6.129,2530,0,395,12,438,291.0,60.5,79
2022-07-02,6002,4.636,2335,0,299,2,519,617.0,178.5,71
2022-07-03,6462,5.322,2354,1,268,18,580,467.0,48.0,90
2022-07-04,428,0.31,1938,0,24,0,462,424.0,55.0,87
2022-07-05,1036,0.702,2007,0,66,0,499,613.0,107.0,83
2022-07-06,6084,5.043,2347,1,291,12,580,472.0,58.0,88
2022-07-07,5629,4.762,2296,0,244,6,517,575.0,117.0,80
2022-04-28,7270,6.248,2417,1,329,21,578,551.0,56.0,90
2022-05-01,3710,3.134,2137,0,134,14,606,540.0,42.5,92
2022-05-02,6844,6.133,2370,0,273,25,607,639.0,75.0,88
2022-05-03,6551,5.916,2332,0,252,23,641,567.0,69.0,88
2022-05-04,8381,7.629,2440,0,273,34,514,462.0,32.5,93
2022-05-05,8035,7.445,2471,2,317,30,534,543.0,43.0,92
2022-06-29,8866,6.999,2490,0,331,23,466,523.0,100.0,81
2022-07-02,14747,12.874,2770,1,348,92,497,503.0,67.5,87
2022-07-03,11337,9.89,2581,0,337,43,554,520.0,75.0,86
2022-07-08,9180,9.905,2510,1,301,46,716,501.0,62.5,88
2022-07-09,9446,8.996,2493,1,304,45,648,590.0,88.0,85
2022-07-10,8013,7.733,2400,0,262,27,571,527.0,94.0,82
2022-07-15,10184,8.713,2520,1,325,38,449,541.0,73.5,86
2022-07-16,9386,9.301,2494,0,311,24,458,460.0,72.0,84
2022-03-08,8424,7.568,2515,2,304,34,438,355.0,55.0,85
2022-03-09,3591,3.569,2240,0,137,18,392,540.0,60.5,89
2022-03-10,4730,3.889,2353,0,262,8,394,438.0,94.5,78
2022-03-11,6910,6.567,2464,1,319,20,583,689.0,95.5,86
2022-03-12,2969,2.683,2162,0,141,9,515,448.0,56.0,88
2022-03-13,4574,4.465,2213,0,201,23,796,545.0,79.5,85
2022-03-14,6244,5.607,2483,0,323,21,442,455.0,54.0,88
2022-03-15,8859,7.983,2597,1,353,35,364,395.0,67.0,83
